Generation,Rep,MeanRSC,MeanMates,cor,MeanCount,MeanMale,MeanFemale,RSC_Mates_Diff,RSC_Mates_Ratio
87.0,2.0,1.0827655764861044,1.1,0.9189921453695464,4.174174173710735,3.8466628062944968,4.393009195152589,-0.017234423513895702,1.0159170404824158
88.0,2.0,1.0896944230293246,0.88,0.9222406884131736,4.039266066009815,3.348702688799922,4.334936429416209,0.20969442302932462,0.8075658472708531
89.0,2.0,1.0579939698064715,1.19,0.940509515289336,3.70789960060839,3.329875413490265,3.940934751407186,-0.1320060301935284,1.1247701158615062
90.0,2.0,1.0755655102171082,1.055,0.9288977623404108,3.972490051760917,3.634765681117691,4.134983883986721,0.020565510217108285,0.9808793513535433
91.0,2.0,1.0806385335783206,0.985,0.8897968578605308,4.133192937573445,3.817067536075864,4.263261653309731,0.09563853357832064,0.9114981276286414
92.0,2.0,1.069917379936104,1.025,0.9182380782891076,3.956691942704575,3.4874280851458908,4.155196113166924,0.04491737993610401,0.9580178985981268
93.0,2.0,1.073179702295514,1.035,0.9224528830056592,4.011399461543326,3.611105898838592,4.23696780220352,0.03817970229551415,0.9644237566049298
94.0,2.0,1.0730139889787822,1.01,0.9520811935898928,3.91243900151086,3.607239803177052,4.359752868214306,0.06301398897878219,0.9412738420691473
95.0,2.0,1.0671048290653409,1.04,0.9382028072145236,3.6108573457669264,3.2050728366016905,3.7017941806701953,0.02710482906534084,0.9745996566344082
96.0,2.0,1.081472190085361,1.055,0.9326931599426084,4.033027341949107,3.365939615283261,3.850235475251744,0.026472190085361058,0.9755220796909521
97.0,2.0,1.076710282246056,1.095,0.9613766628646224,3.884314519844102,3.508234945010422,4.089455121442303,-0.018289717753944057,1.0169866658241538
98.0,2.0,1.084757848209867,1.155,0.9391181843069574,3.7461517410508742,3.493505913301437,4.023454620371198,-0.07024215179013304,1.0647537622392416
99.0,2.0,1.0801485701369418,1.105,0.9255484258829174,3.310205420481756,3.1890806951387005,3.875553677382528,-0.024851429863058216,1.0230074181923952
100.0,2.0,1.07285331301093,1.215,0.937557509051774,3.557324505626,3.3902883026978183,3.984109136739499,-0.14214668698907018,1.1324940560514651
1.0,3.0,2.304957232784831,2.345,-0.1045852152620392,50.6489975138036,49.83982089105932,51.67137438718437,-0.040042767215169306,1.0173724556124584
2.0,3.0,2.074878279424472,2.125,0.8548830660853131,36.51154758036152,38.46670378149472,38.18896935525108,-0.050121720575527995,1.0241564630911413
3.0,3.0,1.917233177403284,1.89,0.885639470108921,29.195240769502263,29.967663660257795,31.55856601823025,0.027233177403284126,0.9857955841134729
4.0,3.0,1.8770611758879496,1.6,0.9014779877768412,24.45718753527488,24.860318891916855,25.151842742791885,0.27706117588794954,0.8523962993604165
5.0,3.0,1.7989850535114358,1.615,0.8802613744433998,18.592935926208,20.7037157077351,20.00626056864805,0.1839850535114358,0.897728414612275
6.0,3.0,1.609218433223058,1.38,0.8753135354675149,15.002013391621306,15.58556677463213,14.909484102389335,0.22921843322305802,0.8575591551210591
7.0,3.0,1.4210791702734722,1.32,0.8121890311396238,11.701751485883724,12.535117191884163,11.195184288699275,0.10107917027347213,0.9288715418620762
8.0,3.0,1.3251789685256334,1.34,0.8029438487412763,9.437101551372436,9.49828320835797,8.232312636985464,-0.014821031474366642,1.0111841734787386
9.0,3.0,1.2402637718794445,1.31,0.7771928970001595,7.844818448758892,8.274847029920103,7.088290288319979,-0.06973622812055558,1.0562269330941434
10.0,3.0,1.1867819866503666,1.22,0.7694875553077288,6.924859526888456,6.962391533688935,6.4002796492000495,-0.03321801334963337,1.0279899878185628
11.0,3.0,1.1273370756688763,1.195,0.7116201882560446,5.864024254124248,6.326306461600267,5.878906972195075,-0.06766292433112375,1.0600201357619483
12.0,3.0,1.120748738514777,1.025,0.7320915938792345,4.748324635024666,4.810234116846951,4.434771551374356,0.09574873851477705,0.9145671681579014
13.0,3.0,1.07137361580879,1.03,0.7822924617829256,4.134018205684161,4.43858800071761,4.160714730315845,0.041373615808790065,0.9613826444871365
14.0,3.0,1.0626286648428882,0.98,0.7864040606371553,3.5764694422186505,3.5983721298468083,3.1836116213371723,0.08262866484288822,0.9222412611510861
15.0,3.0,1.0578630690276971,0.91,0.7997350096348032,3.3425025141207136,3.2017518178004463,3.0068760494979485,0.14786306902769708,0.8602247555880734
16.0,3.0,1.0406494385510172,0.94,0.8139902341144918,2.782049060392427,2.8267724982574327,2.5508591488307384,0.10064943855101727,0.9032820901809548
17.0,3.0,1.0274167932376792,1.11,0.762528315057628,2.944499129727669,2.793737339532353,2.774874965707879,-0.0825832067623209,1.080379459734231
18.0,3.0,1.016770688348351,1.03,0.7941412789892112,2.850186492559162,2.937622919495132,2.8356029485963608,-0.01322931165164909,1.0130111064404688
19.0,3.0,1.0127256293024909,0.99,0.8166010124843132,2.918356807046715,2.936617801438974,2.70277939398881,0.02272562930249089,0.9775599346506684
20.0,3.0,1.011882458051591,0.84,0.7916734168058392,2.7170341549848045,2.909709267516042,2.722541031935356,0.17188245805159108,0.8301359444628028
21.0,3.0,1.0279321759567976,0.905,0.7124017949290126,3.0150390783167595,3.2137479457929823,2.982734873973135,0.12293217595679762,0.8804082809817948
22.0,3.0,1.0080878390244503,1.125,0.7633150780598229,2.9837764472384976,3.154452193887463,2.918737575819045,-0.11691216097554968,1.1159741804728924
23.0,3.0,1.0301857680577604,0.955,0.7587291335278062,3.0143091980477483,3.2113538661746985,3.105686426553796,0.07518576805776045,0.9270172716523638
24.0,3.0,1.0258978987723562,1.015,0.7985798192131548,3.2077890506392377,3.75280161306058,3.2403996305834166,0.010897898772356251,0.9893772091887534
25.0,3.0,1.0157435543766846,1.115,0.7745609519415911,3.051835544045149,3.280103154934288,2.729866454044564,-0.09925644562331537,1.097718016713603
26.0,3.0,1.0114142138941498,0.945,0.793487186752955,2.964498997956757,3.242520512118915,2.8358642934132474,0.06641421389414981,0.9343352970703847
27.0,3.0,1.0077375257384331,1.05,0.839445591648231,2.9940321862213017,2.925854538273549,2.696383449796727,-0.04226247426156693,1.04193797807678
28.0,3.0,1.038896825564458,0.945,0.8187318296538058,2.960940985958757,3.057651911991944,2.869587770350177,0.093896825564458,0.9096187193435291
29.0,3.0,1.0234557212550894,1.06,0.8367275050238946,2.8703941505705712,2.821828659822499,2.7884951184802254,-0.03654427874491062,1.0357067511431715
30.0,3.0,1.0208220818907308,0.995,0.817146579841931,2.988677498792959,2.9939961722688664,3.189890302402127,0.025822081890730764,0.974704620571193
31.0,3.0,1.0250084651797864,1.02,0.7868714190131338,3.039933060591933,2.978374431088948,2.969450607663368,0.00500846517978637,0.9951137328617985
32.0,3.0,1.018915832057288,0.98,0.833443082840142,2.820461627415855,2.78936785683451,2.7839011542199303,0.03891583205728799,0.9618066273651737
33.0,3.0,1.026494019044759,0.945,0.830357600230079,3.015163180571096,3.165687262472355,3.030654081343952,0.08149401904475895,0.9206093581328451
34.0,3.0,1.0234381071011531,1.01,0.8219369275808396,3.238570029509807,3.5470820362486237,3.108072325046659,0.013438107101153118,0.9868696435984624
35.0,3.0,1.0197245662422794,0.935,0.7814709355259192,3.404037149158309,3.777980630551552,3.388883381008294,0.08472456624227931,0.9169142638639253
36.0,3.0,1.0306040745259717,0.99,0.8096717626654494,3.4928523136865213,3.5291247373434813,3.1708193411733303,0.0406040745259717,0.9606016747559943
37.0,3.0,1.0243572340274136,1.015,0.8217573449759091,3.0596429239816154,3.4067032847774565,3.170244556681406,0.00935723402741373,0.9908652629018645
38.0,3.0,1.0333905339743603,0.99,0.7919412575931963,3.238271436037997,3.3404836870460213,2.874313715776009,0.043390533974360324,0.9580114849634989
39.0,3.0,1.0210309080352291,1.015,0.8536354566788983,3.05671904643979,3.086053375205387,2.9502950592413075,0.00603090803522921,0.9940933149155744
40.0,3.0,1.0199780939207217,0.965,0.7717131379904494,3.020507602738084,3.103573524649611,2.938423216288468,0.05497809392072173,0.946098750308068
41.0,3.0,1.0211445713798757,0.94,0.8147535560478498,2.8912413916932302,3.0232037974533528,2.7624582911830844,0.08114457137987574,0.9205356678631461
42.0,3.0,0.999711765825188,0.95,0.8458372301009326,2.9452909143733232,3.330546094324997,2.932455284113673,0.04971176582518799,0.9502739014138194
43.0,3.0,1.0012289164660582,0.995,0.748319972105071,2.787534058409044,3.0922076626917403,2.654988676391889,0.006228916466058165,0.9937787289563672
44.0,3.0,1.032992098352342,0.925,0.8121881004146211,2.4689586059095574,2.793288369708573,2.661096876387404,0.10799209835234191,0.8954569947586307
45.0,3.0,1.0235504484472246,0.875,0.8523276600548019,2.703071272743839,2.7696778988006714,2.692376163234734,0.14855044844722465,0.8548674873108767
46.0,3.0,1.0107463748307215,0.895,0.8224810888363967,2.726519396446509,2.9153072887862805,3.0160668345074533,0.11574637483072148,0.8854842542966266
47.0,3.0,1.0062713805102417,1.035,0.8531556103257582,2.743205190951278,3.009747362939099,2.666253738285062,-0.028728619489758245,1.0285495742462545
48.0,3.0,1.0014939460132566,1.03,0.8465567638454861,2.6817338791077794,2.9232010888244098,2.6101398059078416,-0.02850605398674344,1.0284635310080708
49.0,3.0,1.0106120967276817,1.08,0.8585988213893444,2.561443492877747,3.0196481124331376,2.5465859553259302,-0.06938790327231836,1.0686592843060096
50.0,3.0,1.0199705348589774,0.98,0.8111922750523507,2.82276020881765,2.7880297624243275,2.7146161279794945,0.03997053485897739,0.9608120690814821
51.0,3.0,1.010767316766757,1.135,0.7971923226120927,2.912229650644424,2.931594897890532,2.7903778531701886,-0.12423268323324299,1.1229092800810365
52.0,3.0,1.0124777813095314,1.085,0.7559421429393939,2.8760326630603776,3.1228452835068685,2.965258723585324,-0.0725222186904686,1.071628454499682
53.0,3.0,1.0060789281429126,0.99,0.8057683247117091,2.9278775137064543,3.219135623440236,3.145448081258279,0.016078928142912563,0.9840182239254408
54.0,3.0,1.0097583804144936,1.01,0.8161241214397871,3.0256039175408818,3.204638376087276,3.219890753786001,-0.00024161958550639184,1.0002392845557837
55.0,3.0,1.0042469571794816,0.99,0.8135089208986497,3.2591266557204768,3.4071064415121906,3.4043820187915297,0.014246957179481656,0.9858132931569984
56.0,3.0,0.9944971160707872,0.95,0.8213412617028402,3.164424337462452,3.220490556786869,3.271216668317107,0.04449711607078721,0.9552566665586791
57.0,3.0,0.9966439252384758,0.975,0.7605229112631509,3.1665703289758467,3.435090073018875,3.130734411431125,0.021643925238475803,0.9782831915287129
58.0,3.0,1.001715473123473,0.86,0.8206967103443573,2.8797731040120014,3.213622525364688,2.9248908592215086,0.141715473123473,0.8585272196289565
59.0,3.0,1.004889479644823,1.035,0.808416776880196,2.380608543483566,2.758690915946808,2.674522454598669,-0.03011052035517703,1.029964011928774
60.0,3.0,1.0109012297556637,1.045,0.8142029365880071,2.629140714583473,2.933729793900054,2.654384935592166,-0.034098770244336274,1.0337310602071164
61.0,3.0,1.014406455822387,0.995,0.7935310883254886,3.0652134633165797,3.301574039202487,2.7505788021406,0.019406455822387092,0.9808691518956727
62.0,3.0,1.020257933909024,1.025,0.7792086306723716,2.9497875434682133,3.1779939979734326,2.832924460230838,-0.004742066090975827,1.0046479090564941
63.0,3.0,1.0077431483497197,1.075,0.7445982448659305,2.825202957011829,3.122392820409124,2.874674876801421,-0.06725685165028028,1.066740073361372
64.0,3.0,1.01553149876697,1.025,0.8078453918312513,2.678253660130852,2.9964009955608173,2.706525685547332,-0.009468501233030002,1.0093236903478882
65.0,3.0,1.0134575026645125,1.04,0.8128100971295448,2.8618185768912103,3.087608442297849,2.90774676169924,-0.026542497335487525,1.0261900447386336
66.0,3.0,1.0112007104145395,0.955,0.7948569525711764,3.0830251458586417,3.1234653942386905,2.857605652813885,0.056200710414539556,0.9444218048546463
67.0,3.0,1.0096881308302317,0.96,0.7931657815318425,3.0932353738191343,2.954449042169589,3.022792043581088,0.049688130830231714,0.9507886353092267
68.0,3.0,1.004200364052508,1.105,0.8130958145073558,3.148664248344785,3.006680174604305,2.8752805401951447,-0.10079963594749208,1.100378011755253
69.0,3.0,1.0145756726905766,1.03,0.8414897755570225,2.7850323517338462,3.065655788271074,2.842395057377841,-0.015424327309423447,1.0152027371881678
70.0,3.0,1.018776459785383,1.03,0.7930111529922261,2.869490258809541,2.909337510741464,2.665875670942585,-0.011223540214617023,1.0110166858556797
71.0,3.0,1.0339919501671382,0.88,0.7711786644640689,3.032862374436798,2.844769548906861,2.949234727120148,0.15399195016713818,0.8510704554883175
72.0,3.0,1.0292681195558095,0.98,0.748076347257899,3.085000991166453,3.332518475184304,2.953446792068941,0.049268119555809564,0.9521328615744247
73.0,3.0,1.0405271973129584,0.87,0.8025587761412896,2.9840238537038517,3.3759016648965687,3.2607057044068624,0.1705271973129584,0.8361146179039575
74.0,3.0,1.0176594879187326,0.99,0.783749281756504,3.079417820817935,3.479972472211399,3.206463649179793,0.027659487918732628,0.9728204883390804
75.0,3.0,1.0111141086466369,1.1,0.8176259973708646,3.049431569573489,3.312196734403608,2.86612357101925,-0.08888589135336322,1.0879088627022877
76.0,3.0,1.0101542391039318,1.055,0.794792580691327,2.8605561234463424,2.745411486769997,2.995400738412931,-0.044845760896068176,1.0443949638184453
77.0,3.0,1.00831271989623,1.045,0.8671099731485595,2.9805514369662967,2.6479250386274504,2.554296677617069,-0.03668728010376987,1.0363848232595394
78.0,3.0,1.0000484262811868,0.99,0.8866545749644448,2.725983063328728,2.8042404064856488,2.6974500333565747,0.01004842628118685,0.9899520603031663
79.0,3.0,1.0022433153002508,0.905,0.8775521099320759,2.6207405174709284,2.6058136978409583,2.521214825002833,0.09724331530025077,0.9029743438387327
80.0,3.0,1.0018004508578855,1.045,0.8325201850184423,2.664418577617622,2.450345234189099,2.624892970405772,-0.043199549142114435,1.04312191026179
81.0,3.0,1.0105017205071485,0.93,0.860903702527998,2.623867818881285,2.477140128513533,2.5060545462503465,0.08050172050714843,0.9203349001061113
82.0,3.0,1.0025117598760744,0.995,0.8357221264844885,2.686427761853528,2.52644019573634,2.482581820778182,0.007511759876074442,0.9925070605884933
83.0,3.0,0.996144850617472,1.15,0.8510806438913384,2.3338975220340368,2.163489917865086,2.254185742111988,-0.15385514938252787,1.1544505794384812
84.0,3.0,0.995165769104694,0.945,0.8895614357233054,2.3920523159537184,2.3572920638515744,2.250227799093964,0.05016576910469406,0.9495905399260005
85.0,3.0,0.992136912697494,1.045,0.8484631582769958,2.4467705543735927,2.4886987445557343,2.255218441431749,-0.052863087302505885,1.053282048703115
86.0,3.0,1.00420401643672,0.925,0.8957541178948212,2.365051543937654,2.2011603046925754,2.1017848550084763,0.07920401643672004,0.9211275645781973
87.0,3.0,1.0037496414973952,1.01,0.8782883601618324,2.292266140708177,2.102616342764879,2.0447467115953546,-0.0062503585026048025,1.006227009449568
88.0,3.0,1.0038557466594855,1.05,0.8566123840052416,2.5964968474999046,2.5234835556176907,2.43585718279135,-0.04614425334051453,1.045967016171465
89.0,3.0,0.999980220915026,1.06,0.8465299882747115,2.4910839049735047,2.4629216352535845,2.4975681312953646,-0.06001977908497402,1.0600209662447655
90.0,3.0,1.002401859831817,1.005,0.8846676633278318,2.27639936339036,2.546394197951221,2.28435817089496,-0.0025981401681829386,1.002591914752252
91.0,3.0,1.0000863565492226,0.915,0.8775141638100963,2.424115433047511,2.5089986621041453,2.2795593663546523,0.08508635654922259,0.9149209905804422
92.0,3.0,1.0102025769650895,1.015,0.8535186009400374,2.3029513424819648,2.6031661491941587,2.31782826964068,-0.004797423034910375,1.004748971289821
93.0,3.0,1.0013862264440936,1.06,0.8675461778461582,2.3244320297260943,2.4968300848255747,2.3203679588472026,-0.05861377355590647,1.0585326340707153
94.0,3.0,1.0059466349724089,1.095,0.8072895345557952,2.4847304489135813,2.50768137407802,2.4169009626093976,-0.08905336502759109,1.0885269277033107
95.0,3.0,1.004407331968821,0.895,0.8557848971989709,2.725790444095169,2.60417918036877,2.358127473865862,0.10940733196882091,0.8910727465973763
96.0,3.0,0.9955211373520496,0.99,0.8711356110563042,2.3295840834566217,2.362649505733904,2.250116629553627,0.005521137352049621,0.994454022978623
97.0,3.0,1.0045522764095844,1.13,0.8749947572492814,2.3765024045096443,2.276634029496084,2.237389851262168,-0.12544772359041545,1.124879238777681
98.0,3.0,0.9963463273051034,0.895,0.8776617895300242,2.3525111274819057,2.160174825701976,2.128235416886619,0.1013463273051034,0.8982820285199196
99.0,3.0,1.0021063864522697,0.985,0.8919265257355523,2.2018381642821883,2.318811222819518,2.2052745090870154,0.017106386452269695,0.9829295704692284
100.0,3.0,0.9934475413592386,1.05,0.8766380115597175,2.1401667935561037,2.235854709602344,2.2111261744761674,-0.056552458640761416,1.0569254603654121
1.0,4.0,2.0537075760039825,2.46,-0.1299277636042871,49.32482652139302,50.18210685280021,49.322782525188,-0.4062924239960175,1.1978336296477827
2.0,4.0,1.975948620143897,2.015,0.8624741764935223,37.28118952826341,37.43859067932323,37.08335046773889,-0.039051379856103186,1.0197633579426064
3.0,4.0,1.8216834595191,1.88,0.8911839214872838,30.498918941767734,30.52554972289721,30.792176462304145,-0.05831654048089985,1.032012444410235
4.0,4.0,1.6397830155190705,1.73,0.8680269269490745,23.61124004444057,24.277249510475126,24.112260582064337,-0.09021698448092952,1.0550176356427081
5.0,4.0,1.4814565196643537,1.44,0.876177619991457,19.040291037482312,18.46195227034688,18.919399280459483,0.04145651966435371,0.9720163777241695
6.0,4.0,1.446835175195342,1.44,0.8444454949614747,14.714980208753996,14.369208515704443,14.865924591166449,0.006835175195342158,0.9952757747996973
7.0,4.0,1.2824859406895075,1.34,0.8292785795082401,10.921137957097033,9.791835434853654,10.777987719349388,-0.05751405931049258,1.044845762035856
8.0,4.0,1.301608638482912,1.285,0.8240054429580108,9.058843405445268,8.02177065950759,9.354121571299736,0.016608638482912053,0.9872399137560501
9.0,4.0,1.1823758967499278,1.24,0.7852377840151801,7.215597580735861,6.448510162736999,7.309533959395932,-0.05762410325007217,1.048735857529291
10.0,4.0,1.1682575300403366,1.045,0.7835144851191725,6.080453866167118,5.334704890072681,5.553321945294788,0.12325753004033668,0.8944945554632282
11.0,4.0,1.121249034648937,1.175,0.6923672940623967,5.220928670324397,4.187874498677241,4.829679430818515,-0.05375096535106305,1.047938471909492
12.0,4.0,1.0799386541919234,1.19,0.6234221649463454,4.74067759409794,3.812386310501696,4.389952499240985,-0.11006134580807658,1.101914442436947
13.0,4.0,1.0826276367098395,1.09,0.7027812776523906,4.082861647055264,3.2791729099430165,3.829057035604111,-0.007372363290160555,1.0068096943401201
14.0,4.0,1.0811308697529776,0.995,0.6761536607806096,4.26982380608026,2.9770266669215903,3.6816840825950714,0.08613086975297757,0.9203326145218135
15.0,4.0,1.0337716382182818,1.175,0.6881595652372222,3.6203569267785305,2.78602832706874,3.379087695384018,-0.14122836178171827,1.136614660879193
16.0,4.0,1.0367869931118288,1.205,0.7673247899874979,3.7583008295463194,2.8542106462382724,3.2788559004311253,-0.1682130068881713,1.1622445188893566
17.0,4.0,1.010938608157308,0.98,0.7833397859569914,3.300598533742151,2.5928933587631104,3.0010796242667754,0.03093860815730798,0.9693961553078861
18.0,4.0,1.0136583915520547,1.2,0.7372718016191783,3.2717809247135903,2.3664189712167016,2.6736555646470777,-0.18634160844794523,1.183830775733657
19.0,4.0,1.002779293594797,1.08,0.7530462032776601,2.971008180511873,2.1933673774452456,2.379288954073184,-0.07722070640520307,1.0770066822265343
20.0,4.0,1.0066840199855287,1.085,0.755693311016377,2.7259437556631734,2.064606943790208,2.5642534501550807,-0.07831598001447126,1.0777959900621021
21.0,4.0,1.0070657817385276,1.01,0.8209652541747352,2.7824554069667635,2.1234217603193994,2.563185544973405,-0.0029342182614724432,1.0029136311794915
22.0,4.0,1.0051310997867262,0.885,0.7948020242664784,2.192081819921308,1.910775069736219,2.106904794485814,0.1201310997867262,0.880482158185916
23.0,4.0,1.011857619164231,1.025,0.7408439961887483,2.145464791395332,1.8960878961624297,1.9527304672138197,-0.013142380835768908,1.012988369694369
24.0,4.0,1.0105624554738784,1.035,0.8265456498013706,2.0531201016773517,1.7898161543519882,2.000648505982146,-0.02443754452612157,1.024182121939868
25.0,4.0,1.0086192404233236,0.965,0.7974474612127065,2.164445958744711,1.814128253899546,2.184406402414415,0.04361924042332366,0.9567535114588768
26.0,4.0,1.0074390775579696,0.99,0.7911680780938564,2.189825156021147,1.7102757075213502,1.8860139205015256,0.017439077557969584,0.9826896951424181
27.0,4.0,1.0030383647124683,0.935,0.7857561825926846,2.267364960084008,1.729694568803675,1.9386032975649492,0.06803836471246827,0.932167734449547
28.0,4.0,1.0031744622042988,0.99,0.8129709959177093,2.40849673278022,1.8010789425686298,2.123690228123831,0.013174462204298854,0.9868672272863184
29.0,4.0,1.003082627572832,0.95,0.7043384207706042,2.4576675432789648,1.9424229362192167,2.3615785522309407,0.053082627572832,0.9470805035261387
30.0,4.0,1.0096679154042414,1.025,0.7581681840579653,2.1039707607090863,1.7692481627793577,2.0829816737903952,-0.015332084595758522,1.0151852746450996
31.0,4.0,0.9991380911268404,1.06,0.8188675644133349,2.343615712597776,1.8648400316454743,2.1359642654490747,-0.060861908873159676,1.0609144115449736
32.0,4.0,1.0065170618459671,1.085,0.7304814674432465,2.4369489231752826,1.9577200663622465,2.0993994355372108,-0.07848293815403284,1.077974771744151
33.0,4.0,0.999093847031406,1.025,0.7988963778485078,2.525777390362525,2.1000147618365586,2.115946117379818,-0.025906152968593887,1.0259296491971885
34.0,4.0,1.0045734595160645,1.12,0.7970615289732776,2.280888849315204,1.8205320656934556,1.997189750527161,-0.11542654048393564,1.1149010452053356
35.0,4.0,1.0003817434218223,0.98,0.7053177559337401,2.178250103610728,1.8570107645368052,2.2168063547552146,0.020381743421822307,0.9796260342055961
36.0,4.0,0.9957042721965466,0.885,0.670514219701525,2.3229785827576155,1.9277983448460383,2.540227167379519,0.11070427219654655,0.8888181207133616
37.0,4.0,0.99800686265137,0.975,0.6978662316262976,2.159847028034667,1.9579535673460744,2.304179454687368,0.023006862651369975,0.9769471899318924
38.0,4.0,0.9934386834157268,1.015,0.8060207634581951,2.33070962147643,2.0791887424112723,2.464867807238238,-0.02156131658427307,1.0217037215725675
39.0,4.0,0.996776095334956,0.965,0.7827326202815514,2.0918350207253,2.139410796183563,2.2317189478595685,0.03177609533495607,0.9681211302280699
40.0,4.0,1.0004109157666263,1.1,0.7651755964154667,2.0979297239803163,2.135638071186804,2.2599781084603903,-0.09958908423337376,1.0995481783173642
41.0,4.0,1.0015659506033112,0.98,0.7060470446252171,2.220646830104926,2.056950494027268,2.258062482553299,0.021565950603311235,0.9784677678086794
42.0,4.0,1.0003769834174816,1.075,0.7378737050541856,2.1661850054123657,2.01564217023854,1.9862536894057667,-0.07462301658251835,1.0745948955438696
43.0,4.0,1.0019844473066863,1.0,0.7700812422249208,2.142237564553066,2.0200418705202243,2.041686916150444,0.0019844473066863433,0.9980194829250888
44.0,4.0,1.0018788601737625,1.025,0.7703158733647871,2.420688760448328,2.128199565123401,2.322563370684605,-0.023121139826237425,1.0230777799046757
45.0,4.0,0.996004560849344,0.885,0.7645800498270946,2.411317314080964,2.0702702023498483,2.0708656659270392,0.11100456084934396,0.8885501480488356
46.0,4.0,0.9992102509388772,1.01,0.8043229646606471,2.0961753846665965,2.036942657959429,2.194760869868229,-0.010789749061122844,1.0107982769902377
47.0,4.0,0.9952183535424274,0.94,0.7375120819750952,1.868278028693387,1.6527275737436615,1.9541693830923197,0.055218353542427434,0.9445163432267094
48.0,4.0,0.9941531367807208,0.98,0.7854330838488263,2.004925786933997,1.8752130426828175,2.14141338705245,0.014153136780720832,0.9857636250823976
49.0,4.0,0.9987664229526776,1.06,0.7643974731580623,2.2079561390992586,1.9741905786371807,1.9847394850565063,-0.06123357704732246,1.0613092066774694
50.0,4.0,0.9986022780782552,0.97,0.7803205852616052,2.356350602608196,2.0699476692751717,2.039238323069529,0.028602278078255217,0.9713576879342811
51.0,4.0,0.9888434326470172,0.96,0.7554772901921928,2.356206533940974,2.1368662088512957,2.1559371675524,0.028843432647017275,0.9708311430356504
52.0,4.0,0.996746745798744,1.045,0.7422571361743857,2.1877349534109505,1.978461065966973,2.306196851397355,-0.048253254201255924,1.0484107466662338
53.0,4.0,0.9941302925453328,0.93,0.7391949197222316,2.3796120593242227,1.94944775358842,2.358289837338994,0.06413029254533276,0.9354910588418586
54.0,4.0,0.9922353095565596,0.94,0.6919613907059248,2.301376422099677,1.966823949598333,2.037023300684551,0.05223530955655964,0.9473559255012763
55.0,4.0,0.9947640500023563,1.015,0.7857193737360562,2.208270757416415,1.790968813294386,2.1277925001913207,-0.020235949997643554,1.0203424621120913
56.0,4.0,0.9990356644518258,1.025,0.8154462870756737,2.2663675832453385,1.8181298086645583,2.1001786203289625,-0.025964335548174122,1.0259893980485881
57.0,4.0,0.9998342330355338,0.925,0.7802975169107046,2.1982110354265325,1.913279782811748,2.084756957975351,0.07483423303553371,0.9251533598641305
58.0,4.0,0.9828645269748676,1.035,0.745881919375912,2.4996635840610986,1.9364247251668405,2.1360440075364404,-0.05213547302513233,1.0530444141529847
59.0,4.0,0.9892773042936708,0.97,0.832277700507673,2.413190786439623,2.0207657493866984,2.168493234039089,0.019277304293670805,0.9805137505833771
60.0,4.0,0.9960847036651648,1.055,0.7718565814679037,2.566776082936477,2.0456598245677857,2.1616008390674235,-0.058915296334835165,1.0591468738733283
61.0,4.0,1.000047427714251,0.955,0.764778935260873,2.441810105956989,1.9695925780294,2.1745813436349195,0.045047427714251076,0.954954708680954
62.0,4.0,1.0018832487432576,0.985,0.7833816016836689,2.418712776406301,1.873276342400282,2.193966202948832,0.01688324874325764,0.9831484868477084
63.0,4.0,1.0050597747347183,1.05,0.7578308372378254,2.33261720650176,1.894966789583684,2.264927384338387,-0.04494022526528174,1.0447139825859049
64.0,4.0,1.001217594915584,1.14,0.8168958787743411,2.384532703218473,2.0951915503373617,2.4445844940928576,-0.13878240508441597,1.1386136298335001
65.0,4.0,1.0032318151576434,1.045,0.7901851149079612,2.165746010286029,1.9337780850918973,2.119647913579554,-0.04176818484235656,1.0416336326373314
66.0,4.0,0.995818891939208,0.965,0.7811705447916975,2.333401511612944,2.1003417366033297,2.1235310164929477,0.03081889193920806,0.9690517099156526
67.0,4.0,0.9984578198710138,0.975,0.7768068529975346,2.2907664940463683,1.8857426003769933,1.9317734058400364,0.023457819871013808,0.9765059480689487
68.0,4.0,1.0015272992217772,1.03,0.8017917852364769,1.9690523692176845,1.8417171000202344,1.811442205599628,-0.028472700778222837,1.0284292807598427
69.0,4.0,1.0010332866410352,0.995,0.8320012745501482,1.8395548763876173,1.6822466022757423,1.7775570345343874,0.006033286641035196,0.9939729410384744
70.0,4.0,0.9989508688244824,1.045,0.8303735915121796,2.106233054080418,1.8306510956397533,1.9576843627201064,-0.046049131175517566,1.0460974934930543
71.0,4.0,0.9989508166750728,0.87,0.7287568461961244,2.2289004201825064,1.8605906859066264,2.0130361688956637,0.1289508166750728,0.8709137481820425
72.0,4.0,1.0054238125139163,0.97,0.7779304825733943,2.099002927504422,1.9254997801191809,2.0997199294233897,0.03542381251391635,0.964767283136706
73.0,4.0,0.9997887547815746,1.065,0.7974125216669445,2.046283132302221,1.8526859923260548,2.001115733148302,-0.06521124521842536,1.0652250236928023
74.0,4.0,1.0027511315615325,1.04,0.7741390568624019,2.2052524478033897,1.9405931015101985,2.063990056316836,-0.03724886843846753,1.0371466730538232
75.0,4.0,1.0019026497453831,1.095,0.7201028239110667,2.35051214044612,2.0432042461190782,2.2618128505899504,-0.09309735025461685,1.092920554984335
76.0,4.0,1.0048821193489732,0.94,0.8177091534323241,2.3276987331319905,2.0127602304425096,2.0974131971778496,0.06488211934897326,0.935433103943567
